330.219,63.3839,326.562,118.544,326.688,170.595,289.288,120.454,234.952,99.6799,265.423,30.859,0,0,364.792,116.584,421.073,107.397,381.76,33.5048,0,0,302.552,223.466,292.898,335.569,297.849,434.924,351.48,222.673,372.162,333.568,380.179,433.654,1418201066
330.994,64.3129,327.383,119.067,328.004,170.977,290.687,121.563,235.904,101.414,267.167,33.2509,0,0,365.168,116.497,420.879,106.701,384.107,32.9342,0,0,305.092,223.912,292.869,337.451,295.767,441.307,352.609,222.624,372.628,334.881,380.38,433.849,1418201066
332.062,64.7769,330.947,119.87,330.507,170.98,292.377,121.54,239.499,105.52,271.005,34.6563,0,0,370.586,118.154,421.479,106.149,384.538,32.8667,0,0,306.524,222.76,293.063,336.789,294.305,444.045,353.993,222.409,373.178,335.215,380.981,433.874,1418201066
334.557,65.7774,335.324,121.574,333.22,172.041,297.534,121.923,239.999,102.652,270.994,32.3637,0,0,374.101,121.215,423.349,109.192,386.575,37.3134,0,0,306.203,222.447,293.924,336.688,295.601,441.422,356.404,223.699,375.579,340.751,381.013,435.511,1418201066
337.229,66.017,337.364,122.327,335.09,172.644,299.557,122.708,242.606,100.771,273.232,31.9117,0,0,376.264,121.936,428.02,111.484,389.809,39.2781,0,0,308.046,222.801,294.627,337.659,296.622,442.803,358.004,224.177,376.149,339.828,380.643,436.106,1418201066
339.916,66.8362,338.645,122.824,336.905,172.896,301.133,123.563,244.393,99.8258,274.406,34.2059,0,0,377.234,122.064,430.752,112.766,392.759,40.8799,0,0,310.32,223.026,296.942,337.755,299.685,440.403,360.444,223.915,376.919,337.995,380.57,435.115,1418201067
342.862,68.1271,339.805,123.537,339.102,173.224,302.78,124.956,246.992,100.443,278.404,34.6927,0,0,377.839,122.08,432.117,112.335,396.442,40.0839,0,0,314.733,223.5,299.825,338.844,298.585,442.695,362.461,223.38,378.553,337.151,381.015,434.115,1418201067
345.746,69.2891,342.659,123.444,341.617,173.562,307.034,124.427,249.807,100.413,282.398,33.1806,0,0,379.153,122.436,433.522,112.586,398.711,40.4441,0,0,316.33,224.059,303.063,338.867,299.611,441.24,365.196,224.355,379.421,337.815,381.654,434.679,1418201067
348.656,69.7004,345.739,123.881,344.358,174.115,309.666,124.636,253.538,100.255,285.186,33.1521,0,0,382.73,123.107,437.787,114.075,401.85,39.6767,0,0,319.292,224.486,304.064,337.484,298.879,441.983,367.027,225.143,379.736,338.537,382.144,435.496,1418201067
352.432,69.2992,347.19,124.099,346.355,174.315,310.303,125.321,258.42,101.661,287.746,32.7844,0,0,385.076,122.844,440.117,114.537,403.872,39.7881,0,0,321.412,224.907,305.459,337.045,299.518,440.717,370.036,225.05,380.706,338.792,382.437,435.986,1418201067
355.157,69.0796,349.637,123.715,348.666,174.221,312.879,124.87,261.012,102.595,289.186,33.6257,0,0,387.43,122.527,441.371,114.746,405.468,40.6168,0,0,324.173,224.963,306.086,336.624,299.436,439.12,371.621,225.263,381.611,339.325,382.585,436.658,1418201067
356.738,69.1787,350.323,123.759,350.348,173.793,313.593,125.326,262.778,104.677,291.832,35.1174,0,0,388.001,122.153,443.167,114.175,406.833,39.9422,0,0,328.725,224.149,305.386,333.987,299.096,435.382,372.347,223.785,382.761,341.142,382.744,439.543,1418201067
359.377,68.9267,352.19,123.792,351.357,173.96,314.903,124.845,264.456,105.296,293.344,34.8611,0,0,390.473,122.711,444.589,113.9,408.819,41.1991,0,0,328.633,224.219,305.738,334.305,298.823,432.41,372.747,224.523,382.892,340.422,382.822,438.9,1418201067
361.07,68.2347,353.935,123.758,352.984,173.867,317.027,124.737,267.098,103.762,293.708,36.327,0,0,391.842,122.752,446.623,111.691,408.878,39.9849,0,0,330.258,223.997,306.298,334.034,298.775,433.346,374.143,224.405,384.484,339.51,383.002,440.193,1418201067
361.592,68.2945,355.366,123.504,354.181,173.94,318.676,124.457,266.861,104.304,294.878,36.5376,0,0,393.118,122.524,449.24,110.941,409.205,39.6683,0,0,331.573,224.349,306.693,334.209,298.58,433.43,374.764,224.9,384.497,339.704,382.875,439.707,1418201067
361.636,68.6019,356.848,123.241,355.641,174.13,319.953,124.199,266.708,105.037,294.694,38.0679,0,0,394.82,122.256,449.822,111.212,410.333,40.9966,0,0,331.848,224.964,307.264,335.181,297.991,434.698,377.407,225.57,384.933,338.746,382.869,438.665,1418201067
361.637,68.7271,357.461,123.723,355.633,174.283,320.311,124.246,266.484,104.7,294.484,37.2937,0,0,395.681,123.185,450.396,111.849,410.476,41.1309,0,0,331.091,224.62,308.603,335.217,298.3,435.153,376.892,225.73,384.755,339.291,383.013,439.456,1418201067
362.154,68.9107,356.957,124.041,355.005,174.47,320.245,124.499,266.544,104.662,294.678,36.8541,0,0,394.726,123.57,450.365,112.666,409.839,43.297,0,0,330.366,224.658,309.036,336.336,298.394,435.981,376.113,225.854,384.757,339.66,383.369,439.863,1418201067
361.989,69.3349,356.781,124.08,354.982,174.577,320.456,124.781,266.347,104.837,294.295,36.8913,0,0,394.198,123.358,449.979,113.245,410.833,44.5351,0,0,330.651,224.993,309.035,336.997,298.454,435.97,376.102,225.968,384.359,339.888,383.624,439.703,1418201067
361.607,69.6069,356.631,124.32,354.828,174.633,320.678,125.047,266.11,105.273,293.019,37.9661,0,0,393.663,123.571,449.018,114.787,409.004,44.3662,0,0,330.628,224.917,308.716,336.582,298.554,435.45,375.803,225.854,384.023,339.755,384.675,438.688,1418201067
360.931,69.9752,356.115,124.784,354.181,174.577,320.183,125.27,266.211,105.4,291.899,39.671,0,0,393.036,124.284,448.579,115.84,408.212,45.7552,0,0,329.351,224.313,309.01,336.596,298.536,435.204,375.501,225.411,383.829,339.448,384.242,438.197,1418201067
360.571,70.6392,355.408,125.392,353.438,174.733,319.352,125.919,265.839,105.073,294.083,52.6249,0,0,392.471,124.85,447.267,117.229,407.37,45.8754,0,0,328.228,224.117,308.871,336.707,298.493,434.911,375.077,225.184,383.498,339.458,384.108,438.321,1418201067
360.37,70.6145,354.604,125.989,353.15,174.997,319.25,126.87,266.047,106.095,291.358,37.3989,0,0,390.904,125.085,445.042,116.851,406.896,45.4082,0,0,328.795,224.403,308.483,336.207,298.095,434.57,374.949,224.93,381.93,339.345,384.018,437.897,1418201067
359.368,70.9079,353.991,126.03,352.72,174.823,318.817,126.981,266.038,106.124,291.185,37.6171,0,0,390.069,125.055,444.659,117.381,405.236,46.2611,0,0,328.515,224.111,308.287,335.69,298.032,434.54,374.729,224.48,382.342,338.912,384.249,437.631,1418201067
358.665,71.4301,351.934,126.88,350.986,175.233,316.128,128.107,265.445,105.611,290.642,36.2189,0,0,388.671,125.621,443.915,117.612,404.45,46.0396,0,0,326.107,224.325,307.815,336.289,297.661,434.742,374.353,224.335,382.314,338.477,384.419,437.173,1418201067
354.578,75.1997,350.906,127.452,349.967,175.381,314.566,128.667,265.195,104.9,289.211,35.3062,0,0,388.185,126.204,443.503,118.205,404.675,47.4708,0,0,324.632,224.065,307.586,336.906,297.324,435.384,373.814,224.066,382.235,338.077,384.374,436.427,1418201067
354.94,74.1395,350.411,127.836,348.269,175.792,313.979,128.258,265.119,103.78,287.116,35.4936,0,0,387.848,127.401,443.27,119.359,403.781,48.6815,0,0,320.847,223.841,307.239,336.442,297.432,434.534,371.823,225.067,381.944,338.828,383.791,436.379,1418201067
354.742,73.8269,348.826,128.84,347.104,176.23,313.285,129.497,263.931,104.067,287.792,35.8994,0,0,385.269,128.166,442.158,118.707,402.079,46.7991,0,0,320.844,224.059,306.906,336.89,297.715,434.454,370.288,224.79,381.188,338.375,383.731,436.629,1418201067
353.131,74.7428,348.476,129.209,346.42,176.137,312.566,129.656,263.141,103.54,287.099,35.4463,0,0,385.314,128.751,441.459,119.097,401.094,46.7128,0,0,319.939,223.38,306.406,336.462,297.558,434.164,369.143,224.406,381.187,338.157,383.577,436.765,1418201067
353.41,74.076,347.736,129.208,345.135,175.062,312.54,129.088,262.486,103.544,288.324,34.2195,0,0,383.75,129.331,440.465,119.109,401.189,47.4333,0,0,317.687,220.952,305.689,337.01,297.482,435.209,367.687,222.619,380.279,336.297,383.464,435.387,1418201067
352.526,74.0568,347.147,129.218,344.625,174.441,312.12,129.002,260.648,103.461,288.397,33.6343,0,0,382.902,129.439,439.463,119.347,401.407,47.6009,0,0,316.954,219.791,305.455,336.781,296.822,432.773,367.519,221.45,380.123,335.32,383.161,434.782,1418201067
351.83,74.0035,347.01,129.204,344.466,174.179,311.706,128.967,261.494,103.313,286.676,34.6066,0,0,383.049,129.446,438.815,119.915,400.51,47.22,0,0,316.051,219.27,304.951,333.903,297.45,428.628,368.073,220.989,379.229,334.159,380.885,429.075,1418201067
351.064,74.4479,346.464,129.099,343.61,173.952,311.423,128.728,262.006,103.218,284.722,36.4823,0,0,382.252,129.477,436.96,120.367,400.892,48.1077,0,0,315.298,218.878,305.005,334.446,297.526,430.829,366.473,220.805,378.745,334.25,381.243,431.655,1418201067
350.274,74.5845,345.196,127.7,343.088,173.549,309.081,127.935,262.093,105.151,285.059,37.6187,0,0,382.102,127.459,435.976,119.097,401.309,46.586,0,0,315.341,219.905,304.951,334.518,296.974,430.704,366.92,220.99,378.831,334.367,381.476,433.091,1418201067
349.745,74.608,345.639,128.077,343.318,173.917,309.806,128.238,262.212,104.719,283.656,37.4276,0,0,382.294,127.911,436.563,119.706,399.356,47.0531,0,0,315.362,220.16,304.64,332.757,297.122,431.776,366.945,221.424,378.029,333.653,381.179,434.104,1418201068
349.622,74.5045,345.41,128.26,343.188,174.137,310.102,128.585,261.89,104.98,283.852,37.572,0,0,381.56,127.928,436.66,119.791,399.357,47.2097,0,0,315.468,220.459,304.681,333.473,296.91,431.731,366.803,221.561,377.601,333.162,380.928,434.31,1418201068
350.099,74.2218,345.332,128.347,343.159,174.174,310.178,128.696,261.377,105.353,283.463,38.09,0,0,381.318,127.99,436.632,119.4,399.435,46.4251,0,0,315.599,220.475,304.907,334.121,296.865,432.627,366.708,221.524,377.942,333.567,381.174,434.489,1418201068
350.362,73.956,344.877,128.037,342.657,173.732,310.009,128.339,260.598,104.893,283.709,36.8624,0,0,380.546,127.728,435.718,119.578,398.924,47.3897,0,0,315.497,219.934,304.548,334.297,296.676,433.146,365.683,220.995,378.31,333.703,381.164,434.434,1418201068
350.131,73.9063,344.933,128.148,342.633,173.937,309.539,128.325,260.575,104.588,283.608,36.3769,0,0,381.126,127.967,435.939,119.753,398.387,47.7388,0,0,315.263,220.156,303.946,334.198,296.696,432.807,365.696,221.363,378.307,334.065,381.158,435.083,1418201068
349.933,73.9667,345.13,128.087,342.789,174.088,309.601,128.27,260.177,104.468,284.508,35.7206,0,0,381.484,127.9,435.96,119.98,398.169,48.0168,0,0,315.555,220.486,303.963,333.913,296.572,432.425,365.64,221.718,378.391,334.635,381.228,435.616,1418201068
349.593,74.2154,344.778,128.288,342.493,174.136,309.17,128.475,259.884,104.204,284.916,34.4536,0,0,381.202,128.097,435.956,120.063,398.242,47.956,0,0,315.338,220.392,303.86,333.832,296.745,432.453,365.371,221.59,378.391,334.712,381.174,435.664,1418201068
349.067,74.0883,344.824,128.212,342.531,174.074,309.355,128.411,259.943,103.662,284.742,34.5169,0,0,381.111,128.008,435.692,120.115,397.722,48.2843,0,0,315.278,220.337,303.985,333.947,296.855,432.794,365.5,221.537,377.949,334.382,380.852,435.27,1418201068
348.642,74.0193,344.615,128.327,342.458,174.024,309.166,128.571,259.76,103.642,284.893,34.5676,0,0,380.861,128.077,435.478,119.622,398.106,48.4582,0,0,315.061,220.168,304.118,334.165,297.046,433.561,365.848,221.272,377.937,334.186,380.882,434.928,1418201068
348.639,73.9376,344.567,128.446,342.282,173.949,308.918,128.631,259.502,103.666,286.276,34.3298,0,0,381.032,128.257,435.334,119.437,397.913,48.1646,0,0,314.786,219.859,304.128,334.151,297.243,434.038,365.51,221.064,377.923,334.122,381.07,434.826,1418201068
348.663,73.8253,343.506,128.177,341.552,174.509,306.709,128.129,257.954,104.263,284.57,36.0183,0,0,380.997,128.226,435.387,118.906,398.275,48.7324,0,0,314.722,221.076,304.115,335.142,297.41,435.115,364.719,222.319,377.744,333.308,381.121,433.988,1418201068
348.661,73.7643,342.827,127.578,341.006,175.24,305.681,127.338,257.178,105.242,285.644,36.4487,0,0,380.559,127.821,435.29,118.565,398.304,48.9216,0,0,314.128,222.98,303.483,336.848,297.487,437.029,364.45,224.315,377.864,332.653,381.265,432.96,1418201068
348.56,73.5651,342.956,127.592,340.979,175.612,306.214,127.141,256.474,105.094,284.791,37.1543,0,0,380.237,128.05,434.957,119.486,398.441,51.1389,0,0,313.976,223.514,301.95,340.846,297.881,438.482,364.221,225.088,377.65,333.163,381.303,433.115,1418201068
348.638,73.6832,342.493,127.498,340.372,176.546,306.137,127.064,253.558,106.242,285.601,38.3918,0,0,379.428,127.94,434.13,120.389,397.895,52.1623,0,0,313.515,225.386,300.64,343.729,298.525,440.643,363.202,227.041,376.778,339.653,381.155,434.075,1418201068
348.86,73.7921,341.238,127.438,338.679,176.565,304.575,126.713,250.835,107.011,284.642,41.1044,0,0,378.494,128.176,433.317,120.859,397.423,55.6635,0,0,312.47,225.379,299.767,344.741,298.556,442.893,359.946,227.341,376.453,338.235,380.367,436.529,1418201068
349.769,74.6461,340.085,126.994,337.418,175.385,302.657,126.076,248.967,108.529,283.062,41.5078,0,0,378.11,127.926,430.223,124.124,397.305,56.8121,0,0,309.374,223.206,300.324,343.063,298.496,444.079,360.341,225.499,375.74,338.401,380.448,436.679,1418201068
351.757,78.9925,336.433,126.418,334.363,174.856,298.373,125.752,247.213,110.711,278.805,46.958,0,0,375.006,127.092,427.921,126.166,398.009,58.7328,0,0,307.402,222.973,298.873,343.984,298.613,443.507,357.356,224.7,375.567,336.756,380.469,435.762,1418201068
351.584,79.5995,325.981,128.173,326.203,175.314,292.058,127.141,244.954,119.471,276.503,56.8027,0,0,359.502,129.193,423.267,123.219,400.759,55.5643,0,0,303.286,223.227,296.727,342.233,298.515,444.501,349.387,223.851,374.545,335.131,380.441,432.255,1418201068
349.374,82.702,322.732,128.194,323.003,175.01,287.729,127.534,241.578,117.289,279.372,54.681,0,0,357.376,128.846,418.038,123.261,401.893,59.0348,0,0,300.081,222.398,295.099,341.258,298.168,444.59,346.316,222.622,372.783,331.99,380.514,430.462,1418201068
347.521,86.0742,320.232,128.039,321.292,175.35,285.303,128.036,239.994,115.097,277.748,55.7482,0,0,354.801,128.041,415.26,125.9,402.039,61.0936,0,0,300.111,223.482,295.447,342.697,298.539,444.505,344.47,222.856,371.723,331.985,380.099,430.285,1418201068
348.184,86.409,320.142,128.248,321.313,175.822,285.024,128.175,242.822,111.587,279.503,54.3263,0,0,354.825,128.32,414.397,126.631,401.977,63.5949,0,0,301.133,224.212,295.199,343.757,298.537,444.957,343.698,223.572,370.926,332.243,379.587,430.644,1418201068
347.936,86.6896,319.797,128.106,320.93,176.847,285.046,128.11,241.665,111.804,279.457,53.9739,0,0,354.163,128.102,413.738,127.896,401.998,64.7141,0,0,300.478,226.371,295.379,343.223,298.68,444.199,343.519,225.687,369.962,333.545,378.765,432.135,1418201068
347.86,86.9527,319.555,128.594,320.321,177.838,284.596,128.502,241.056,112.341,280.242,54.5155,0,0,354.183,128.686,413.867,128.329,402.393,64.6425,0,0,298.773,227.632,295.079,342.69,298.53,443.468,343.276,227.147,368.495,334.577,378.019,434.218,1418201068
347.457,86.6898,320.309,129.675,320.568,178.003,285.17,128.879,240.917,114.2,281.045,55.7722,0,0,354.984,130.46,414.261,127.672,403.286,64.9182,0,0,298.536,226.76,295.205,343.376,298.414,443.776,342.937,226.945,368.685,333.931,377.466,433.785,1418201068
347.526,86.0715,320.329,129.324,320.569,177.7,285.468,128.563,240.821,113.281,282.464,53.9527,0,0,354.749,130.076,414.567,128.848,403.124,64.4654,0,0,298.777,226.484,295.177,342.87,298.327,444.958,342.668,226.657,368.189,334.033,376.97,433.999,1418201068
347.762,85.9211,320.373,129.265,320.412,178.018,285.474,128.535,241.021,113.128,283.348,53.6414,0,0,354.897,129.987,414.533,129.148,403.396,64.7146,0,0,298.34,227.059,294.769,342.583,298.679,444.292,342.41,227.308,368.615,334.101,376.764,434.343,1418201068
347.844,86.2162,320.524,129.09,320.611,177.839,285.891,128.364,241.291,113.467,284.697,52.8365,0,0,354.78,129.808,414.344,129.483,403.709,64.7404,0,0,298.71,226.927,294.806,342.895,298.635,444.299,342.533,227.162,368.716,334.088,377.127,433.319,1418201068
347.714,86.371,320.452,128.962,320.623,177.972,285.556,128.318,241.445,113.644,283.465,54.4309,0,0,354.971,129.599,414.498,129.67,402.953,66.5548,0,0,298.81,227.337,294.952,342.764,298.835,444.661,342.631,227.47,368.789,334.572,376.851,433.748,1418201068
347.404,86.4205,320.768,128.574,321.407,177.449,286.04,128.139,241.711,113.979,283.544,54.2035,0,0,355.052,129.005,414.511,129.505,403.404,66.0086,0,0,299.608,226.818,295.021,342.703,298.887,444.574,344.306,226.562,368.597,334.856,376.355,434.169,1418201069
346.77,86.6448,320.787,128.686,321.295,176.385,285.826,128.392,241.997,116.213,282.698,54.7196,0,0,355.444,128.978,415.754,129.629,403.098,62.8386,0,0,299.757,224.709,295.156,341,298.29,443.297,343.74,224.55,368.009,336.827,375.803,436.17,1418201069
346.778,86.5922,321.124,128.915,321.307,176.223,286.325,128.509,242.056,115.746,283.051,65.4644,0,0,355.689,129.319,416.105,129.513,405.096,64.4206,0,0,299.804,224.131,295.172,340.896,298.16,442.852,343.091,224.237,368.226,337.209,376.292,436.231,1418201069
346.968,86.7554,324.032,126.683,322.937,175.228,287.796,125.892,243.028,114.148,283.647,50.7444,0,0,360.284,127.475,415.662,132.08,403.02,66.4212,0,0,300.137,223.823,295.448,340.174,298.081,441.649,343.528,224.795,368.801,338.095,376.48,436.904,1418201069
