0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.221,60.7591,44.6975,8.24178,319.705,129.065,45.2323,18.3061,318.856,180.589,45.2458,25.6423,286.036,130.392,40.6775,18.6274,266.133,187.859,38.0592,27.302,218.631,198.147,31.6584,30.3262,0,0,354.742,127.684,50.0403,17.9334,400.37,169.698,56.199,24.3231,415.078,138.145,58.1744,20.799,0,0,297.667,231.475,42.4562,32.8945,294.825,341.852,42.1385,48.7502,308.676,436.633,44.6084,62.3762,338.846,232.306,48.107,32.9559,342.735,346.712,48.0607,49.5796,341.956,442.534,48.8743,63.1644,1416481853
318.093,61.3926,44.9767,8.48851,320.141,130.019,45.3425,18.3248,319.236,180.971,45.292,25.6677,285.801,131.46,40.6884,18.6292,265.373,186.52,38.0337,27.302,216.649,193.85,31.5667,29.4404,0,0,355.965,128.516,50.2592,17.9992,401.909,169.859,57.0604,24.2939,417.757,131.443,58.6366,20.2855,0,0,297.414,231.348,42.4638,32.9303,294.312,341.593,42.1385,48.799,304.303,431.339,44.3729,62.3762,339.797,232.171,48.1278,33.01,342.95,346.962,48.4365,49.5796,341.802,443.341,48.8743,63.1846,1416481853
320.206,63.0715,45.1651,8.54344,321.055,129.351,45.4925,18.3543,319.668,180.819,45.3796,25.6843,286.359,130.198,40.7671,18.6292,266.061,183.965,38.019,27.0042,215.706,188.759,31.4894,28.8717,0,0,357.107,128.471,50.4557,18.0656,405.576,165.914,57.1957,24.2656,419.5,129.268,58.9827,19.8308,0,0,296.449,231.357,42.4638,32.9471,292.356,340.957,42.1385,48.799,301.318,430.26,44.1093,62.2783,340.656,232.738,48.1606,33.0387,343.423,347.846,48.8657,49.5917,342.677,449.902,48.8743,63.1879,1416481853
320.559,63.1016,45.3172,8.67988,323.117,130.278,45.6722,18.4378,321.135,181.887,45.5509,25.7984,287.414,130.821,40.8287,18.6338,265.654,183.163,38.0088,26.837,216.509,183.636,31.2331,28.3067,0,0,360.319,129.711,50.6774,18.2406,407.958,163.019,57.3256,24.2425,421.229,117.501,59.2968,19.735,0,0,297.117,232.313,42.4638,33.0498,289.476,338.8,42.1178,48.799,295.157,423.479,44.0966,62.2783,341.771,234.233,48.4066,33.1673,343.979,349.073,48.9622,49.6349,343.863,448.973,48.8743,63.2191,1416481853
322.303,63.3639,45.4418,8.77037,324.091,130.309,45.7345,18.4787,321.839,180.36,45.6052,25.7984,288.407,131.088,40.8623,18.6338,266.99,183.156,38.0088,26.6457,214.75,180.258,30.9499,27.6928,0,0,361.352,129.496,50.8522,18.3529,408.829,161.359,57.4156,24.2425,422.916,112.273,59.6796,18.7776,0,0,298.14,229.647,42.4638,33.0498,288.506,339.108,42.0446,48.799,294.392,426.313,43.4719,61.6198,341.589,231.282,48.5424,33.1673,343.681,344.439,48.9928,49.5796,344.392,446.037,48.9129,63.3344,1416481853
322.846,63.4259,45.7438,9.01021,324.206,130.769,45.8651,18.5741,321.752,180.793,45.6669,25.8276,288.523,131.507,40.9084,18.6888,267.82,183.26,38.019,26.2807,214.22,174.699,30.9298,26.9655,0,0,361.369,130.002,51.0153,18.3594,410.075,160.525,57.9395,23.7021,424.146,107.607,59.9286,18.4669,0,0,297.651,230.288,42.4878,33.0498,288.328,337.455,41.7651,48.7081,293.339,427.028,43.0454,61.4657,341.456,231.836,48.6652,33.1673,343.312,343.843,49.0445,49.5659,344.525,446.135,48.9538,63.7196,1416481853
322.855,63.7507,45.7941,9.01452,323.408,129.215,46.1596,18.5741,321.094,180.017,45.8706,25.8276,288.452,130.064,41.0592,18.6888,267.111,181.596,38.019,26.18,215.163,164.819,30.8151,26.2337,0,0,359.643,128.334,51.3775,18.3594,410.335,161.854,58.2797,23.2884,425.34,109.769,60.1755,16.7858,0,0,296.726,230.649,42.4878,33.0498,287.385,337.226,41.3538,48.444,292.646,426.652,42.1653,61.004,341.297,231.864,48.7568,33.1673,343.598,342.785,49.0604,49.5303,345.436,444.835,49.1233,63.7196,1416481853
321.733,64.8749,45.9618,9.05198,323.155,129.722,46.165,18.5741,320.826,180.405,45.8706,25.8276,288.104,130.495,41.1577,18.6888,262.263,177.572,38.0088,26.1662,213.561,159.454,30.7376,25.7511,0,0,359.418,128.922,51.3775,18.4174,410.701,162.416,58.4042,23.2023,425.959,106.962,60.4165,16.039,0,0,296.476,231.006,42.4452,33.0008,286.929,337.453,41.2151,48.4,292.982,427.262,42.056,61.004,340.945,232.187,48.7568,33.1673,343.361,344.006,49.0604,49.2055,345.508,445.788,49.1989,63.7196,1416481853
320.63,65.8551,45.9618,9.06084,322.674,130.503,46.165,18.6111,320.453,182.318,45.8706,25.8276,287.725,131.379,41.1577,18.6888,256.059,177.663,38.0088,26.1651,209.508,155.232,30.6785,24.957,0,0,358.997,129.592,51.3775,18.4994,410.721,161.15,58.5821,23.122,427.279,103.605,60.5922,15.6813,0,0,296.198,233.705,42.3894,33.0008,284.716,338.209,41.1897,48.3155,291.714,425.861,41.9055,60.9503,340.783,235.095,48.7568,33.1695,343.435,346.63,49.0621,49.2055,345.833,448.266,49.2179,63.7335,1416481853
319.636,67.4443,45.9618,9.10725,320.987,132.315,46.165,18.6156,318.531,185.162,45.8706,25.8276,284.846,133.856,41.1577,18.7268,247.243,175.571,37.9506,25.9423,204.118,149.211,30.6028,23.5456,0,0,358.888,130.698,51.3775,18.5131,411.671,160.233,58.6193,23.0512,430.243,101.949,60.7629,15.3724,0,0,293.246,237.942,42.3894,33.0008,283.012,338.693,41.055,48.3155,291.375,422.577,41.8546,60.9018,339.546,239.132,48.7568,33.1695,343.178,350.433,49.0621,49.2055,346.009,451.108,49.3479,63.7335,1416481853
319.027,70.3212,45.9618,9.26784,317.384,135.45,46.165,18.6432,316.65,186.781,45.8323,25.8276,282.414,138.225,41.1577,18.7685,242.471,173.246,37.4661,25.3804,201.238,144.147,30.5087,22.7791,0,0,354.015,132.543,51.3454,18.5131,412.935,158.072,58.6716,23.0214,433.776,101.967,60.8513,15.2803,0,0,292.999,239.032,42.3537,33.0008,282.997,340.119,40.9898,48.3155,291.561,423.674,41.8066,60.9018,339.518,238.454,48.7064,33.1695,343.169,349.917,49.0515,49.2055,346.276,450.653,49.3583,63.7335,1416481853
318.71,72.1461,45.8043,9.40788,316.245,136.712,46.0963,18.6814,316.001,187.466,45.779,26.0454,281.914,139.737,41.1035,18.7867,235.083,165.887,36.5799,25.3674,200.676,140.995,29.9298,22.176,0,0,352.111,133.551,51.2853,18.5717,413.518,156.364,58.6744,22.9322,439.584,100.961,61.0398,14.8008,0,0,293.482,239.474,42.314,33.3864,282.841,341.389,40.6737,48.3155,294.849,428.19,41.8066,60.9503,338.663,238.372,48.6832,33.585,342.975,349.299,49.0445,49.5186,346.49,449.881,49.4048,64.038,1416481853
318.148,72.8124,45.6623,9.63489,315.209,136.072,45.8553,18.9021,315.229,186.035,45.5044,26.4517,281.357,139.304,40.6923,19.1223,239.698,166.647,35.3204,25.0816,200.993,139.499,29.1597,21.3158,0,0,350.615,132.691,51.2698,18.6712,415.195,152.403,58.8101,22.8904,445.536,98.2175,61.4633,14.5667,0,0,292.022,237.345,41.926,33.9064,282.7,343.052,40.4303,48.3847,293.796,429.509,41.8066,60.9503,339.197,235.915,48.5065,33.7022,342.971,346.756,49.0255,49.5366,346.225,446.944,49.4299,64.038,1416481853
315.691,73.4009,45.5752,10.0459,314.634,135.792,45.3406,19.35,315.127,184.933,45.2358,26.4517,280.678,139.389,40.3448,19.7464,239.778,166.081,34.6387,24.7495,196.709,137.544,28.7482,20.5924,0,0,350.142,132.03,50.5736,18.8615,418.924,148.165,58.9907,22.5818,448.268,95.603,61.9679,14.5641,0,0,292.081,235.721,41.8923,33.9064,282.667,341.275,40.4282,48.5884,293.121,430.993,41.8546,61.0374,339.907,233.702,48.5065,33.7022,343.044,344.474,49.0241,49.5366,345.598,443.722,49.4299,64.038,1416481853
315.977,74.3559,45.53,10.3066,314.426,136.088,45.1778,19.3988,315.373,184.275,45.143,26.4517,279.992,140.015,40.2735,19.9006,238.963,167.289,34.254,23.8984,194.184,134.218,28.7133,20.1422,0,0,350.355,131.991,50.3015,18.8615,416.442,145.967,59.0739,22.3377,450.438,91.0917,62.7977,14.4231,0,0,293.046,234.482,41.8638,33.9064,282.637,340.772,40.4059,48.6818,293.068,431.699,41.8668,61.1699,340.299,231.871,48.5065,33.7022,343.125,342.691,49.0178,49.5366,345.519,441.009,49.4299,64.038,1416481853
314.918,75.1321,45.4497,10.4018,314.472,135.96,45.0298,19.4228,315.155,184.008,45.0534,26.4517,279.611,139.474,40.1938,19.9127,238.527,167.899,34.2426,23.8984,196.238,134.552,28.6681,19.9285,0,0,350.706,132.307,50.1009,18.901,416.092,146.622,59.3136,21.7718,451.014,88.6233,63.6481,14.0311,0,0,292.086,233.972,41.8571,33.9064,282.197,340.413,40.3858,48.6818,293.077,431.592,41.8681,61.3585,340.241,231.653,48.5065,33.7022,343.083,342.133,49.0119,49.5366,345.752,439.815,49.4299,63.8492,1416481853
314.81,75.6134,45.1396,10.4858,314.653,135.973,44.9504,19.4247,315.225,183.717,45.0327,26.4191,279.741,139.253,40.0969,19.9127,237.806,168.369,34.1376,23.8984,195.277,130.736,28.1012,19.6491,0,0,350.832,132.574,50.1009,18.9347,415.565,147.042,59.3665,21.1664,450.509,84.8851,64.0382,13.6576,0,0,291.863,233.371,41.7265,33.6744,281.711,339.931,40.381,48.6818,293.04,426.196,41.8681,61.3585,340.341,231.16,48.5582,33.386,343.078,341.284,49.0112,49.2106,347.077,436.584,49.4607,63.3888,1416481853
315.642,78.0889,45.0988,10.6223,314.832,136.059,44.9504,19.4369,315.146,182.975,45.0322,26.325,279.691,138.929,39.9989,19.9127,232.865,167.531,34.0753,23.8984,194.121,128.902,28.034,19.2217,0,0,351.068,133.098,50.1009,18.9392,415.157,147.72,59.3665,21.1029,450.945,82.108,64.3483,13.0131,0,0,291.208,231.82,41.7258,33.4974,281.323,340.929,40.3767,48.7042,293.022,429.656,41.8681,61.3794,340.24,229.813,48.6058,33.1244,343.113,340.077,49.0112,48.9558,347.282,433.508,49.4607,63.0013,1416481853
315.612,77.878,45.0918,10.7332,315.328,136.623,44.9504,19.4369,315.461,183.935,45.0322,26.2868,279.864,139.064,39.9805,19.9006,234.295,168.489,34.0753,23.9331,194.873,126.024,27.8968,19.1739,0,0,351.802,134.113,50.1009,18.9392,415.648,147.736,59.3783,21.1029,448.816,80.2121,64.3483,12.6605,0,0,291.152,232.903,41.7174,33.4245,281.482,342.263,40.3138,48.7042,292.701,428.012,41.8668,61.3794,340.517,231.345,48.6059,33.0933,343.273,340.89,49.0119,48.8762,346.555,435.52,49.4607,62.8307,1416481853
316.203,77.3409,45.0918,10.8019,315.629,136.9,44.9504,19.4369,315.625,184.068,45.0322,26.2868,280.306,139.317,39.9805,19.9024,234.171,169.138,33.9722,23.9856,195.514,122.008,27.8968,18.6766,0,0,351.959,134.415,50.1189,18.9392,415.314,147.319,59.3783,21.0456,448.169,76.4844,64.3483,12.1264,0,0,291.419,232.949,41.6947,33.3387,280.5,340.879,40.2444,48.697,292.937,428.666,41.8629,61.3794,340.291,231.431,48.613,33.0616,343.601,341.598,49.0161,48.7997,346.727,434.981,49.5078,62.3692,1416481853
316.571,77.2319,45.0918,11.0331,315.572,136.97,44.976,19.4412,315.669,184.85,45.0534,26.2868,280.275,139.338,39.9805,19.9024,234.194,168.624,33.4707,24.0527,196.1,117.969,27.8968,18.4146,0,0,351.867,134.535,50.1525,19.014,415.346,147.554,59.3665,21.0456,447.189,74.8341,64.3483,11.7297,0,0,291.86,234.315,41.6943,33.3387,279.777,340.188,40.2117,48.6818,293.081,426.33,41.8629,61.238,340.13,232.894,48.613,33.0616,343.781,343.296,49.0178,48.7997,347.455,432.009,49.5324,62.2171,1416481853
316.952,77.1571,45.0918,11.0331,315.911,137.333,45.0469,19.5176,315.848,184.678,45.0659,26.2868,280.664,139.59,39.9805,19.9024,234.244,168.505,33.4635,24.0698,200.073,112.812,27.9306,18.0034,0,0,352.113,135.015,50.2574,19.159,415.619,147.308,59.3665,21.0456,446.26,74.0516,64.1166,11.4589,0,0,291.734,233.673,41.6763,33.3387,280.044,339.994,40.1889,48.6304,292.359,425.845,41.8602,61.1446,340.276,232.303,48.6109,33.0616,344.039,343.072,49.039,48.7997,347.488,434.103,49.5824,62.1402,1416481853
317.483,77.7639,45.1719,11.0487,316.572,137.265,45.0817,19.5572,316.336,184.62,45.0893,26.2955,281.563,139.278,40.0393,19.8968,232.39,167.524,33.4563,24.0698,202.525,111.305,27.9306,17.4298,0,0,352.482,135.201,50.2667,19.2021,415.716,147.083,59.3665,21.0456,445.005,71.6291,64.0241,10.9263,0,0,291.84,233.507,41.6763,33.3387,280.293,339.439,40.0715,48.5983,291.848,425.215,41.8481,60.9043,340.778,232.37,48.613,33.0616,344.005,343.124,49.0859,48.7997,346.716,434.78,49.5824,62.1114,1416481853
317.96,78.0001,45.2245,11.1091,316.684,136.968,45.0899,19.5668,316.912,185.242,45.0956,26.3743,281.297,138.905,40.0437,19.8968,231.347,166.827,33.4529,24.0698,203.183,105.355,28.0143,16.8527,0,0,352.868,134.987,50.2798,19.2193,416.359,146.479,59.3741,21.0456,444.11,70.4101,63.8842,10.6906,0,0,292.41,234.929,41.6763,33.3581,280.781,335.796,40.0715,48.5983,291.553,425.277,41.8145,60.9043,342.263,233.712,48.613,33.1861,344.765,340.6,49.1116,48.7997,346.029,433.483,49.5324,62.0146,1416481853
318.094,77.6905,45.2789,11.0986,317.289,136.706,45.1301,19.5668,317.083,184.683,45.1212,26.3826,282.222,138.512,40.0948,19.8968,231.309,166.24,33.4529,24.0698,204.142,99.2338,28.5819,16.1161,0,0,353.206,134.857,50.3019,19.2653,416.845,145.951,59.3783,21.044,442.975,70.077,63.7515,10.5788,0,0,292.361,233.988,41.6915,33.3819,280.014,337.679,40.0418,48.5706,291.29,425.657,41.7656,60.8349,341.796,233.055,48.6452,33.1958,344.621,341.101,49.1435,48.7997,345.774,433.908,49.5309,62.0146,1416481853
318.364,77.584,45.3547,11.0834,318.033,136.645,45.2246,19.5668,317.672,183.807,45.1908,26.3826,283.077,138.33,40.1853,19.8968,231.374,164.012,33.1986,23.932,205.53,95.7897,28.9321,15.9006,0,0,353.843,134.918,50.3545,19.274,417.607,145.055,59.388,21.0118,442.908,67.5581,63.5721,10.2327,0,0,293.059,232.169,41.6943,33.3819,279.977,338.645,40.0063,48.4913,290.615,426.914,41.6925,60.8349,341.958,231.396,48.6826,33.1958,344.897,339.907,49.1484,48.7997,344.981,431.595,49.5309,61.9869,1416481854
318.787,77.5807,45.4228,11.0834,317.943,136.711,45.2406,19.5668,318.211,183.466,45.2731,26.3826,282.853,138.806,40.2233,19.8435,231.531,163.2,33.0758,23.8324,206.368,94.037,29.0261,15.0507,0,0,353.876,134.566,50.4098,19.274,417.658,144.286,59.4799,20.9255,442.623,66.7606,63.4443,10.0586,0,0,294.295,231.679,41.7659,33.3819,279.217,337.555,40.002,48.3778,289.449,427.366,41.6504,60.8349,343.07,230.305,48.8279,33.1958,345.08,339.455,49.2316,48.7288,345.563,431.277,49.4327,61.9261,1416481854
318.904,77.3201,45.442,11.0834,318.219,136.612,45.3271,19.5302,318.117,183.735,45.2976,26.3743,283.335,138.487,40.3174,19.8294,231.417,162.083,33.0596,23.7486,207.002,88.7859,29.1632,14.1763,0,0,353.956,134.691,50.458,19.274,418.442,143.215,59.5492,20.8502,441.884,66.3597,63.2821,10.011,0,0,293.97,232.18,41.7729,33.3581,279.092,337.338,40.002,48.2399,284.918,431.291,41.6129,60.8349,342.46,231.15,48.8512,33.1861,345.366,340.33,49.2522,48.6571,345.427,432.319,49.3963,61.9261,1416481854
319.37,77.7031,45.4805,11.0986,318.29,136.481,45.4205,19.5295,317.988,183.653,45.3818,26.2581,283.437,138.2,40.4076,19.7874,230.936,159.67,33.0535,23.4302,207.369,85.9075,29.3615,13.6842,0,0,354.007,134.719,50.549,19.2653,418.264,143.19,59.6581,20.7221,439.777,64.7981,63.2726,9.65116,0,0,293.734,231.986,41.8656,33.1685,278.514,337.293,39.9967,48.2221,278.889,432.039,41.5165,60.9878,342.032,231.198,48.8617,33.0565,345.512,341.38,49.271,48.6571,345.016,433.681,49.3661,61.9261,1416481854
319.276,77.5181,45.541,11.0834,318.276,135.789,45.4334,19.5206,317.27,183.155,45.3818,26.2478,283.494,136.955,40.4395,19.7839,230.054,157.459,33.0495,23.3143,206.964,83.6369,29.4812,13.4339,0,0,353.918,134.595,50.5538,19.2456,418.181,142.874,59.6655,20.6122,438.008,64.6949,63.2318,9.53723,0,0,293.326,231.249,41.9037,33.1669,278.685,337.086,39.8882,48.1912,280.33,433.324,41.3498,61.0522,339.542,231.23,48.8617,33.0329,346.077,341.037,49.2971,48.6571,344.644,434.014,49.3467,61.9261,1416481854
319.471,77.294,45.5577,11.083,318.147,135.683,45.4496,19.516,317.488,183.105,45.3818,26.2361,283.245,137.086,40.4635,19.7614,229.601,156.498,33.0441,23.1547,206.607,82.1238,29.5153,12.6837,0,0,353.926,134.245,50.5597,19.2415,418.1,142.3,59.7286,20.4593,436.002,63.261,63.1263,9.47995,0,0,293.668,231.354,41.9526,33.1409,278.721,338.253,39.8703,48.2221,279.908,435.826,40.7025,61.613,340.352,231.043,48.8512,33.0282,345.963,339.909,49.3379,48.6185,344.965,432.764,49.2879,61.8234,1416481854
319.704,77.1626,45.6109,11.074,317.932,135.219,45.4496,19.4973,317.332,182.928,45.3818,26.2095,282.759,136.592,40.4635,19.7429,229.149,155.854,32.9908,22.81,206.784,82.2175,29.5406,12.2725,0,0,353.945,133.814,50.5609,19.2279,417.992,141.817,59.7286,20.4558,433.639,62.7948,62.8252,9.25687,0,0,293.862,231.488,41.962,33.097,278.217,338.626,39.8172,48.2221,278.691,435.871,40.0471,61.7199,339.939,231.161,48.8512,33.0229,345.638,340.447,49.3589,48.6185,345.228,432.887,49.2879,61.8234,1416481854
320.043,76.5555,45.6243,11.0457,317.947,135.025,45.4496,19.3985,317.275,182.78,45.3554,26.1649,282.605,136.233,40.4635,19.5837,227.571,153.759,32.8648,22.4941,208.395,79.4646,29.5663,11.9481,0,0,354.077,133.79,50.5636,19.2237,417.936,141.705,59.7286,20.4106,431.25,63.064,62.5725,9.24213,0,0,294.041,231.337,41.9803,33.0698,277.455,338.468,39.8122,48.2221,277.234,429.68,39.9869,61.7199,339.465,231.132,48.6217,33.0215,345.456,340.536,49.3589,48.6353,345.153,432.616,49.3075,61.8234,1416481854
320.186,75.5713,45.6388,11.042,317.789,134.954,45.4496,19.3833,316.993,182.832,45.3332,26.1579,282.249,136.003,40.4635,19.565,226.371,152.525,32.8002,22.3568,207.927,78.6311,29.5717,11.7454,0,0,354.084,133.883,50.5652,19.1778,418.06,141.685,59.7286,20.3286,428.069,62.8634,62.286,9.03728,0,0,293.561,231.457,41.962,33.0653,277.257,338.105,39.7878,48.3007,277.389,431.709,39.8413,61.7199,339.112,231.398,48.5628,33.0229,345.549,340.108,49.3641,48.6353,345.236,433.247,49.3075,61.841,1416481854
319.988,75.6462,45.672,11.0232,316.94,134.643,45.421,19.317,316.099,182.467,45.3251,26.1326,280.702,135.425,40.3942,19.5132,226.779,153.347,32.7355,22.2648,207.604,77.6135,29.6242,11.732,0,0,353.847,133.847,50.5636,19.1261,417.772,141.625,59.7229,20.2595,424.633,62.0106,61.9484,9.00914,0,0,292.755,230.918,41.9526,33.0506,275.026,336.663,39.7453,48.3007,276.204,429.026,39.813,61.7199,337.991,231.031,48.506,33.0229,345.872,339.637,49.3768,48.6353,345.186,432.831,49.3075,61.841,1416481854
319.739,73.9586,45.677,10.9365,316.903,134.734,45.4188,19.2893,315.714,182.481,45.3243,26.1189,280.846,135.323,40.3721,19.4619,226.016,153.209,32.5102,21.9655,207.938,78.3158,29.6578,11.3521,0,0,353.636,134.135,50.5609,19.1261,414.792,143.038,59.7132,20.2595,423.187,65.1931,61.6071,9.00914,0,0,291.81,230.788,41.9373,33.0481,275.767,337.122,39.6364,48.3007,275.685,427.904,39.6271,61.6728,337.466,231.163,48.495,33.0229,345.669,339.919,49.3813,48.5869,345.388,432.911,49.3123,61.841,1416481854
318.99,72.8352,45.677,10.8066,316.095,134.691,45.3984,19.2792,314.097,183.09,45.2847,26.1189,279.6,134.602,40.3213,19.4291,225.468,152.482,32.397,21.9067,208.92,77.749,29.7039,11.233,0,0,353.221,134.781,50.5609,19.1261,412.686,144.751,59.7052,20.2595,420.164,66.0416,61.1528,9.00914,0,0,287.552,231.681,41.9373,33.0506,275.357,337.153,39.6082,48.3007,275.54,426.988,39.6049,61.3829,336.863,232.922,48.4445,33.0229,344.819,340.901,49.3768,48.5869,345.429,433.254,49.3183,61.841,1416481854
316.432,73.3523,45.677,10.7959,314.597,135.223,45.2772,19.2792,313.241,183.957,45.1569,26.1189,278.393,135.734,40.1208,19.3905,224.421,152.564,32.3387,21.8869,208.841,78.4628,29.7054,11.209,0,0,351.476,134.703,50.5496,19.1261,411.698,144.167,59.6818,20.2595,418.404,64.4819,60.6619,9.00914,0,0,288.182,233.251,41.8221,33.0653,275.018,339.157,39.3952,48.3007,275.244,429.312,39.4577,61.3303,335.831,233.766,48.2844,33.0233,344.154,341.782,49.3641,48.6353,345.759,431.508,49.3194,61.841,1416481854
316.634,72.7499,45.677,10.5655,313.377,135.205,45.2719,19.2792,311.917,183.764,45.102,26.1189,276.139,135.601,40.1003,19.3715,223.325,152.045,32.2879,21.7949,209.29,76.7195,29.7708,11.188,0,0,351.306,134.801,50.5195,19.1621,411.103,144.38,59.2561,20.434,416.534,63.7587,60.4553,9.10839,0,0,285.832,232.796,41.6872,33.0653,274.966,338.944,39.3367,48.3007,274.96,429.944,39.3836,61.3303,335.337,233.458,48.2094,33.0569,344.426,341.944,49.3508,48.648,347.845,437.904,49.3412,61.8444,1416481854
316.846,72.7803,45.57,10.4789,313.373,134.888,45.1565,19.2698,311.416,183.324,44.8711,26.1557,275.994,134.972,39.9429,19.3465,222.105,150.392,32.2098,21.7893,209.149,75.1378,29.8344,11.107,0,0,351.47,134.803,50.4602,19.2432,410.74,144.569,58.9551,20.5953,414.457,65.2614,60.0234,9.21171,0,0,284.751,232.028,41.1688,33.0973,274.827,338.654,39.2894,48.3007,275.074,429.87,39.3629,61.3303,334.412,233.143,48.1233,33.2746,341.91,337.437,49.2598,48.5869,347.251,435.322,49.347,61.8924,1416481854
