0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416481852
308.355,48.5949,315.496,123.993,314.335,169.958,288.147,126.624,278.668,186.833,245.911,241.775,0,0,344.962,121.158,380.925,177.376,377.912,177.343,0,0,295.72,215.209,291.511,317.368,311.553,424.638,331.487,216.076,323.488,333.14,345.991,444.119,1416481852
309.193,49.567,314.223,123.624,314.419,171.343,285.993,126.764,276.82,187.96,239.729,239.004,0,0,344.5,120.257,380.587,175.667,385.097,170.721,0,0,296.883,218.655,293.241,320.853,312.879,426.641,333.128,218.749,325.123,333.868,345.574,440.335,1416481852
309.802,50.6908,313.524,122.64,313.894,171.206,285.254,125.841,272.996,187.022,237.174,234.261,0,0,343.647,119.23,377.371,172.012,389.62,168.297,0,0,295.436,219.636,292.956,323.438,313.198,427.08,333.891,219.335,326.832,333.498,344.011,440.088,1416481853
310.27,53.4019,313.736,122.997,313.632,171.746,284.733,125.774,271.227,187.946,232.69,229.812,0,0,344.578,120.044,381.777,168.656,394.175,161.402,0,0,294.659,220.114,292.45,325.777,313.236,426.438,333.161,220.274,330.085,335.045,341.537,439.819,1416481853
310.102,55.0927,313.905,123.538,313.602,173.16,284.573,126.007,268.207,190.748,228.576,224.479,0,0,345.091,120.914,385.329,173.415,397.942,156.73,0,0,293.814,222.078,293.283,328.741,312.259,434.141,333.591,222.713,334.144,338.236,340.873,437.389,1416481853
310.688,56.4434,314.41,124.854,314.338,175.783,284.674,127.442,267.049,192.351,226.761,222.176,0,0,345.954,122.109,387.22,173.713,401.277,153.47,0,0,294.308,226.141,293.754,333.308,313.408,436.843,335.026,226.582,335.377,339.868,342.361,437.875,1416481853
311.084,56.8922,315.424,126.99,315.695,178.071,284.078,129.437,266.582,191.913,223.496,214.678,0,0,348.567,124.404,391.982,172.134,404.44,149.884,0,0,295.942,228.511,295.321,337.618,317.128,435.423,336.701,228.914,335.368,347.142,342.223,440.293,1416481853
312.883,57.6924,316.626,128.142,316.72,179.496,284.819,130.607,266.414,192.21,221.609,212.284,0,0,350.282,125.534,393.393,168.59,407.221,145.593,0,0,297.406,230.262,295.876,341.251,315.281,435.948,336.894,230.691,336.425,348.69,342.12,442.292,1416481853
314.837,59.4196,317.398,128.274,317.044,179.674,284.743,130.436,265.864,191.114,220.967,206.082,0,0,351.814,125.995,399.423,170.058,410.456,141.999,0,0,297.247,230.512,295.797,341.748,310.61,437.08,336.749,231.07,339.055,347.444,342.021,442.151,1416481853
316.156,59.8041,318.447,128.48,317.657,179.79,285.37,130.405,266.236,189.029,220.426,202.102,0,0,353.19,126.459,401.279,170.262,412.879,138.816,0,0,297.193,230.629,294.97,341.923,308.765,437.471,337.124,231.271,342.06,347.057,342.39,442.315,1416481853
